date,cp,pb,pe,pb_percentile,pe_percentile,fifty_median,hundred_median
2019/6/27,5637.89,1.46827643953166,20.584124300189377,22.801972062448645,87.46918652423993,5481.469,5411.576999999999
2019/6/26,5569.48,1.4534903339134604,20.309371288307773,21.569433032046014,85.53820870994248,5482.8666,5401.764499999999
2019/6/25,5616.99,1.5067055390406299,20.120931716607405,27.033689400164338,84.63434675431388,5485.483400000001,5392.149399999999
2019/6/24,5710.29,1.5044647722773168,20.41830154069882,26.705012325390303,86.48315529991783,5488.5106,5382.071399999999
2019/6/21,5705.22,1.5133821374894034,20.26468962444152,28.019720624486443,85.41495480690222,5490.1616,5371.5726
2019/6/20,5711.23,1.4922393463106007,20.083003378541076,25.061626951520132,84.59326211996714,5492.687600000001,5360.958299999999
2019/6/19,5495.81,1.4034003821762515,19.030446267502523,16.392769104354972,77.6088742810189,5495.1656,5349.4608
2019/6/18,5431.65,1.37387387278102,18.783634393484945,13.43467543138866,75.30813475760066,5500.848799999999,5340.320199999999
2019/6/17,5406.97,1.3835533941945999,18.625250112126764,14.297452752670502,74.32210353327855,5505.7024,5331.827599999999
2019/6/14,5384.57,1.3886485991212083,18.185375341013824,14.831552999178307,71.19967132292523,5510.7926,5322.8166
2019/6/13,5420.17,1.4145619099719886,18.462109313594468,17.41988496302383,73.25390304026294,5514.3114000000005,5314.368
2019/6/12,5415.71,1.4084646603600404,18.55914590138249,16.721446179129007,73.78800328677075,5512.2934000000005,5305.2053000000005
2019/6/11,5450.95,1.4169916526363415,18.692121966129037,17.6253081347576,74.73294987674609,5511.164400000001,5296.217999999999
2019/6/10,5327.46,1.3532438040173431,18.170999550230416,12.304847986852916,71.19967132292523,5508.370800000001,5286.487100000001
2019/6/6,5277.89,1.3764540998973118,17.671440820506913,13.640098603122432,66.47493837304847,5508.915800000001,5278.166899999999
2019/6/5,5296.68,1.3871242867182216,17.804416885253453,14.66721446179129,67.83073130649137,5513.808000000001,5270.501700000001
2019/6/4,5285.73,1.3749297874943252,17.96614453156682,13.475760065735415,69.35086277732128,5519.008600000001,5261.406899999999
2019/6/3,5307.73,1.3901729115241954,18.616649064516128,14.708299096138044,74.32210353327855,5524.555,5251.902000000001
2019/5/31,5288.65,1.3800850034358692,18.544770110599078,13.86606409202958,73.78800328677075,5528.99,5242.8144
2019/5/30,5311.18,1.3733747035812374,18.96885593870968,13.311421528348397,77.11585866885785,5534.428199999999,5233.5996
2019/5/29,5343.87,1.4002159029997632,19.103671777748954,15.488907148726376,78.22514379622021,5537.3594,5224.1548999999995
2019/5/28,5336.33,1.412518119399921,18.329133248847924,16.84470008216927,72.51437962202137,5538.653200000001,5214.6449
2019/5/27,5305.97,1.3957423697633424,18.124278230184327,15.036976170912078,71.11750205423172,5540.767000000001,5205.5272
2019/5/24,5255.87,1.357554410775102,17.91223531612903,12.612982744453575,69.063270336894,5543.525799999999,5196.8784000000005
2019/5/23,5223.46,1.3741726756956254,17.75410161751152,13.352506162695152,67.78964667214461,5546.671799999999,5189.291200000001
2019/5/22,5272.69,1.3817480487700222,17.97692637465438,13.886606409202958,69.72062448644208,5550.0504,5182.588400000001
2019/5/21,5299.41,1.3800850034358692,18.05599322396313,13.72226787181594,70.29580936729663,5558.007800000001,5175.8608
2019/5/20,5255.36,1.3532438040173431,17.721756088248853,12.28430566967954,67.46096959737058,5566.0574000000015,5169.398700000001
2019/5/17,5250.35,1.33629581032364,17.919423211520733,11.462612982744453,69.26869350862778,5573.134400000001,5163.3106
2019/5/16,5357.98,1.4147548860181314,18.65977643686636,16.76253081347576,74.60969597370584,5580.713400000001,5157.9952
2019/5/15,5353.41,1.4091629694726049,18.81431618778802,16.146261298274446,75.67789646672145,5585.621,5151.1994
2019/5/14,5255.77,1.3893234218444197,18.278817981105988,14.338537387017256,72.10353327855383,5586.8914,5144.3315
2019/5/13,5284.76,1.3758291816893822,18.393824307373272,13.331963845521775,73.17173377156944,5591.541,5138.3854
2019/5/10,5400.15,1.4215161089750827,19.13417753271889,17.255546425636812,78.34839769926047,5594.899600000001,5132.6686
2019/5/9,5217.47,1.3445010029791875,17.95176874078341,11.832374691865242,69.76170912078882,5598.610600000001,5125.8198999999995
2019/5/8,5325.24,1.3758291816893822,18.383042464285715,13.270336894001643,73.04847986852917,5597.750599999999,5121.567300000001
2019/5/7,5426.17,1.3968607530724475,18.73165539078341,14.66721446179129,75.10271158586689,5591.169399999998,5116.6553
2019/5/6,5425.97,1.3854865056910433,18.825098030875573,13.886606409202958,75.84223500410846,5582.7098,5110.5747
2019/4/30,5702.74,1.4970117352513133,20.64722951267281,24.527526705012324,88.00328677074774,5573.875,5103.4655999999995
2019/4/29,5697.31,1.5154562135277994,20.87724216520737,27.033689400164338,89.31799506984387,5559.178000000001,5093.144399999999
2019/4/26,5655.47,1.6022405909153936,21.54530998184146,40.920295809367296,93.3442892358258,5541.6269999999995,5083.409799999999
2019/4/25,5701.76,1.6103678982606164,23.571832804342343,41.86524239934265,98.72637633525062,5527.0926,5073.5978
2019/4/24,5798.68,1.6869967960870047,23.945926375410252,54.43714050944946,99.13722267871816,5512.0942000000005,5063.4227
2019/4/23,5796.83,1.668420093583638,24.03255857081545,51.8898931799507,99.17830731306492,5493.297400000001,5052.137599999999
2019/4/22,5771.54,1.6019919496898285,24.41452779601111,40.879211175020544,99.38373048479869,5474.324800000001,5041.611
2019/4/19,5932.61,1.6480136514079378,25.371419772532192,48.68529170090386,99.75349219391947,5455.2564,5031.6559
2019/4/18,5853.97,1.621574929727596,24.772870058823532,43.26211996713229,99.6302382908792,5432.364600000001,5020.081499999999
2019/4/17,5886.44,1.6392007441811571,24.52478695379955,46.91865242399343,99.58915365653246,5409.1804,5010.3886999999995
2019/4/16,5921.57,1.6715147373460189,24.398776487755622,52.259654889071484,99.50698438783895,5385.9604,4999.692800000001
2019/4/15,5712.05,1.593667390176125,23.50882757132037,39.60558751027116,98.97288414133114,5361.724400000001,4988.427599999999
2019/4/12,5707.77,1.6112932046296862,22.52043297828831,41.9063270336894,97.24732949876746,5341.685,4978.5586
2019/4/11,5700.32,1.6450760156656772,23.04810180484726,47.86359901396877,98.43878389482333,5320.6624,4969.3596
2019/4/10,5768.35,1.6582953765058481,23.083542248422123,50.04108463434675,98.47986852917009,5298.8153999999995,4959.8407
