日期,cp,pb,pe
2010/12/29,3061.83,3.2636487005021015,24.769422219204042
2010/12/28,3044.93,3.2194924532108224,24.362355853202892
2010/12/27,3099.71,3.319210325768651,25.031493337132268
2010/12/24,3162.96,3.3700704692898498,25.23569333812126
2010/12/23,3188.61,3.4568065185980963,25.469218157836778
2010/12/22,3215.45,3.5321632286615143,25.679870869171822
2010/12/21,3249.51,3.5485291119864284,26.042416993383785
2010/12/20,3178.66,3.476247968717182,25.727493110893853
2010/12/17,3225.66,3.5167469857011135,26.46802208578269
2010/12/16,3230.67,3.5268712351725773,26.233411538747987
2010/12/15,3247.64,3.544413548475384,26.54727810553989
2010/12/14,3269.47,3.559703360349192,26.83847983110735
2010/12/13,3261.06,3.5201491896147115,26.48749481314279
2010/12/10,3161.98,3.3940778976242534,25.458073948787586
2010/12/9,3123.37,3.3508394917076907,25.14701475831265
2010/12/8,3171.88,3.3958444526242864,25.472143608105913
2010/12/7,3200.34,3.440082015272856,25.291561826661564
2010/12/6,3165.57,3.4165948719455868,24.9610411115008
2010/12/3,3158.16,3.4463749568323214,24.65765727645885
2010/12/2,3155.06,3.4300980311377343,24.745115168086627
2010/12/1,3136.02,3.4015088846239188,25.03108682812629
2010/11/30,3136.99,3.382605245204376,24.72559760950016
2010/11/29,3190.05,3.4453543459766065,24.998008430416032
2010/11/26,3194.85,3.3891425832575868,25.319665421287368
2010/11/25,3223.48,3.447872172408715,25.567930342396956
2010/11/24,3177.04,3.374137215304777,25.277096824936592
2010/11/23,3107.18,3.2809633550688897,24.676983836431823
2010/11/22,3171.94,3.3735873597153843,25.157297260083382
2010/11/19,3178.85,3.3947370458299435,25.428236152102208
2010/11/18,3147.96,3.304532755646054,24.634726705977144
2010/11/17,3103.91,3.2800334543386995,24.312517645420584
2010/11/16,3169.54,3.327228863704968,25.058800505878033
2010/11/15,3314.89,3.42759930387681,26.34695399351297
2010/11/12,3291.83,3.4654939732630154,25.90437649005655
2010/11/11,3509.98,3.712254235882126,27.612676364829433
2010/11/10,3499.11,3.7121356755388044,27.45534717706399
2010/11/9,3523.95,3.750688113869569,28.03199747536504
2010/11/8,3548.57,3.765752519124974,27.866997857404506
2010/11/5,3520.8,3.7131642612649776,27.716527408212347
2010/11/4,3480.5,3.6424343055824497,27.591270691507766
2010/11/3,3420.34,3.5659574352695063,26.650499433184848
2010/11/2,3463.13,3.607898505487314,27.083793080123755
2010/11/1,3473.0,3.6191995195905706,27.367824633820153
2010/10/29,3379.98,3.56396858886141,26.705455836466342
2010/10/28,3397.69,3.5719771338163584,27.583090898200716
2010/10/27,3403.87,3.7272314233098256,27.60151481587062
2010/10/26,3466.08,3.851038237211692,28.96091606250407
2010/10/25,3481.08,3.7904323467236596,28.62589537437804
2010/10/22,3378.66,3.651019267508608,28.120166050911457
2010/10/21,3374.69,3.655311818092034,28.27387209900441
2010/10/20,3396.88,3.62358070342804,28.117668923108084
2010/10/19,3375.67,3.5840851515981784,27.078557306856254
2010/10/18,3306.16,3.4461206154993658,26.191784932768545
2010/10/15,3327.68,3.5114975993422886,27.25681043285538
2010/10/14,3224.14,3.436232505943593,26.165976483069425
2010/10/13,3217.58,3.4817320433104966,26.1005433806247
